id,Tweet,Date
1563950552916152322,@Joe_Jackson_GH @SethTerkper @MonaQuartey @Citi973 @benkoku @patrickkwabena @MoroAwudu4 It's a shame Ghanaians want Ghana to develop yet they do not want to contribute to it. We need taxes to raise revenue yet because of politics even those with more than basic JHS education joined illiterates to undermine the principle of the E-levy.,2022-08-28 18:04:03+00:00
1563941532448727049,"@self_Godsway @dkbghana If the e-levy was passed on time and all was on deck,like little drops of water did make a mighty ocean by now and we wont have all these set backs and wouldn't need the IMF.",2022-08-28 17:28:12+00:00
1563927969722253312,@JoyNewsOnTV Just assure us you'll cancel E-levy,2022-08-28 16:34:19+00:00
1563922918442164227,"@kobe_4dPeople @self_Godsway @dkbghana Lol..... So without the massive campaign, I as an individual, couldn't have come to the judgement that the e-levy is just another ploy to take away part of my net income...",2022-08-28 16:14:14+00:00
1563920768756584448,"@GorillaCue @Askvodafonegh No sense at all...
Initially it was GHS 0.08 E-levy and I thought it was a mistake. I did it again and it rose to GHS 0.75 E-levy on the GHS 50.0 @NCAGhana @UrsulaOw",2022-08-28 16:05:42+00:00
1563914991161466880,"@YouthAllianceM2 Evade??? 
E-levy is avoidable. This is a form of tax that is legal to bypass.",2022-08-28 15:42:44+00:00
1563909384014635012,@kobe_4dPeople @dkbghana We are in this situation because the people we call leaders are all liars. They keep deceiving the citizens for their selfish gains. E-levy has never made sense to me as an individual. I don’t need someone to tell me it’s thievery. Cheating the citizens.,2022-08-28 15:20:27+00:00
1563905268638965767,"@kobe_4dPeople @dkbghana You think people not paying is the opposition’s fault??? I think it’s because people can actually think for themselves and know what a scam the whole e-levy thing is. So you are going to the IMF, why not cancel it then since it’s not even yielding the results anticipated?",2022-08-28 15:04:06+00:00
1563903392803700736,@dkbghana You left out the fact that it took so long after all the dragging in paliament to pass the E-levy and the negative effect after the opposition campaign for people not to pay. Plus its been only 4 months since it was passed but a little very late in the whole process.,2022-08-28 14:56:39+00:00
1563902425408409600,"@dkbghana The thing bi sey from the beginning nankasa, they knew that E-levy wouldn't be enough so they would still go to the IMF but then, ""so that I dn't go to IMF"" was still the only excuse that could make a little sense so they had to use it to get the E-levy 1st, then puum, IMF next.",2022-08-28 14:52:48+00:00
1563891350931738630,"Pay E-levy and I won't send you to the IMF.

Okay we pay!

I have to send you to IMF cos it's not enough.

Ok then cancel the E-levy if you've taken us to the IMF.

No I won't cancel it, I need to use the money.

.....I STILL CAN'T GET OVER THIS! 🤦‍♂️ 

DESCRIBE IT WITH ONE WORD!",2022-08-28 14:08:48+00:00
1563886647917350912,"@thenanaaba You forgot to add the June to it mpo.
June 2022.... E-Levy sef grow pass am. 😒",2022-08-28 13:50:07+00:00
1563863898574422017,"@YouthAllianceM2 Yes
E-Levy
Running Dollar
Hunger
Bad roads
Health inefficiencies 
Total breakdown of the economy 
IMF…
They really brought us thus far👌🏾👌🏾👌🏾",2022-08-28 12:19:43+00:00
1563861743994011651,@Abdul_Fatah_1 Ei chaley. Them tear me E-levy on the 100cedis 🤦🏾‍♂️,2022-08-28 12:11:09+00:00
1563857015394521089,"Frema Opare bought a Coffin worth Ghs 50,000 outside Ghana for Afia and sent Ghs100,000 to Adwoa Safo via Kennedy Agyapong to come and vote for e-levy. Why won’t she spend Ghs240M in excess? Useless stuff costing Ghana.",2022-08-28 11:52:22+00:00
1563839950898044928,Chaley E-levy is being charged on the 100 cedis threshold??🤔🤔,2022-08-28 10:44:33+00:00
1563829043853770753,"Frema Opare bought a Coffin worth Ghs 50,000 outside Ghana for Afia and sent Ghs100,000 to Adwoa Safo via Kennedy Agyapong to come and vote for e-levy. Why won’t she spend Ghs240M in excess? Useless stuff costing Ghana.",2022-08-28 10:01:13+00:00
1563813809256554496,@YouthAllianceM2 You this same person thinks building a cathedral is a sensible decision! You not know that the monies they are wasting on the cathedral and others could prevent such obnoxious E-Levy?  Common sense!?,2022-08-28 09:00:41+00:00
1563808557463650304,@Blackpen98 @DfiIntl They’re lying la… inspection for where? The government will not even interfere because it is receiving e-levy through this,2022-08-28 08:39:48+00:00
1563800848559374340,"@Gen_Buhari_ I'll be ready to prove this gentleman 
Arguing on a policy doesn't make them to stand against 
If you talk about E-Levy for which you didn't add for your own reasons then fine , they were clear and promise t",2022-08-28 08:09:10+00:00
1563774814120198145,"@iansuzir These are the reasons we are paying e-levy
Mboasɛm",2022-08-28 06:25:43+00:00
1563646412251881472,"Ahhh why Ghana no one get data or what.I think because of e-levy so people no get time to tweet, no problem i dey go president house tell him say he should dash everyone data😉😉😉😉😉😉😉",2022-08-27 21:55:30+00:00
1563644925530587137,paid my first e-levy by mistake 😭😭😭,2022-08-27 21:49:36+00:00
1563615684722294784,Small small Ghana will the future country that the world will copy... E-levy willdo the work,2022-08-27 19:53:24+00:00
1563583327868977155,"@YouthAllianceM2 Arh I thought is one of your perceptions that some few Ghanaians will pay the E-levy? It is applicable to every Ghanaian, if you don't know, you must know....",2022-08-27 17:44:49+00:00
1563541981628088321,"@Gen_Buhari_ NDC folks didn’t mess up the agenda, your decision to introduce e-levy messed it up, this is not about influencers and so on",2022-08-27 15:00:32+00:00
1563535244468269062,@modernghanaweb They want to help E-Levy perform oooooo. But we no go do,2022-08-27 14:33:46+00:00
1563529216754601986,@Opresii Z dat what they r using our E-Levy to do??🤣,2022-08-27 14:09:48+00:00
1563521862532878336,"@mR_KaY16 @StatsGH @konkrumah I’m also on CAL Bank. I’m charged e-levy when I move funds from momo wallet to my cal bank account, though I’ve linked my ghana card with both momo wallet and cal bank account",2022-08-27 13:40:35+00:00
