id,Tweet,Date
1541890152813010946,"@DaughterProtect @berlamundi Business partners. But he asked about the E-levy and the bankers said they had a way to evade it. Payment went through only for him to wake up in the morning to realize 90,000ghc was deducted as E-levy and he went nuts. I followed him to the bank with all his fury. The bankers",2022-06-28 21:03:54+00:00
1541889579724177408,"@DaughterProtect @berlamundi Have you imported anything into the country? Have you dealt directly with factories to ship in your goods? 
This type of transaction is done by your bankers. When the E-levy started, he wanted to pay for some goods to be brought in and asked his bank to do a wired transfer to his",2022-06-28 21:01:37+00:00
1541887861162639360,@GabbyDarko Bossu go sleep somewhere. Pay E-Levy for what? Mtchewww,2022-06-28 20:54:47+00:00
1541887690462879746,"@eric_amidu @DaughterProtect @berlamundi So in ur dumb mind, E-levy only affects Momo? 
It's an Electronic transaction tax. Affects all electronic transactions in Banks.
Be humble to learn and not talk about things you know nothing about",2022-06-28 20:54:06+00:00
1541881688007090176,@_giselaamponsah Them go charge E-Levy for transactions here too?,2022-06-28 20:30:15+00:00
1541878512109371392,"What am I hearing,we couldn't achieve 10% of E-levy mmm the Almighty E-levy, the miracle E-levy,supposed E-levy to redeem us from going to IMF. Why the U turn. Woyoo, wahala don sleep, trouble don wake am.",2022-06-28 20:17:38+00:00
1541876809440133120,"@harry_specter Yeah. the real Mr. E-levy. Fight now oooo, so that you can become a harbinger someday",2022-06-28 20:10:52+00:00
1541871432291983360,"@mR_KaY16 @justicea83 It you were him,
And after paying all these taxes and you could avoid e-levy wouldn't you avoid it?",2022-06-28 19:49:30+00:00
1541871202695872514,"@ArabeeMzz Na me boa?

Engage the bankers &amp; pay critical attention to their unbiased opinion on the sector.

That aside, after the huge spend, you’ll be shocked to know less progress has been made in recovering locked up amounts..

His last line on E-levy, the least said, the better",2022-06-28 19:48:35+00:00
1541869611238522883,@GabbyDarko How much e-levy did u pay so far?,2022-06-28 19:42:16+00:00
1541868700223029248,"So after the e-levy, you want to take the country to IMF.... How!Why?",2022-06-28 19:38:39+00:00
1541867044869754883,@GabbyDarko E-levy is not just a BAD tax but a careless tax as well. It has no room in a shamble economy like this.,2022-06-28 19:32:04+00:00
1541865973829042176,"@SucessmanY @Magnusbrobbey Are you in this country how many times have fuel been increased, was it not recently we started the e-levy tax .you be blind for the country i guess",2022-06-28 19:27:49+00:00
1541865666407432193,"@SucessmanY Is that the reason some one had to pay 7400 cedis on just one laptop or for us to pay e-levy .masa. even the cost of price going up ,Still america is still better at it than us .go bed",2022-06-28 19:26:36+00:00
1541864265862316034,"@GabbyDarko Whatever be the case, this is politics. You had your way out around the e-levy, it’s been passed. Hello Boss and Mentor. Change the economy. We are all suffering. Maybe I am suffering more and eying your PM position someday. Anyways. 🙂 our country is broke but, fix it.",2022-06-28 19:21:02+00:00
1541861386237743104,"Wait, e-levy is being charged on transactions less than gh100…..tf is going on",2022-06-28 19:09:35+00:00
1541859814589988864,"I said this that there will be a war if @NAkufoAddo and his government done use the E-levy wisely and now see…. Our leaders are fooling too much, let’s come together and make a peaceful demo. #WeAintStopping
#AriseGhanaDemo Bongo Afia Schwarzenegger #SarkodieFeatures",2022-06-28 19:03:20+00:00
1541857974616039429,As the E-Levy no dey fit do anything di3 dem for give we refund ooo 😭😭😭 hmmm,2022-06-28 18:56:02+00:00
1541857783158562818,"@GabbyDarko You're looking for who to blame. Didn't your other brother, Ken say the town hall meetings have made Ghanaians accept the e-levy? So you guys dier I guess you can't take responsibility for anything that goes wrong abi",2022-06-28 18:55:16+00:00
1541857607530471432,Ghanaians really show akuffo addo dem no go pay the e-levy,2022-06-28 18:54:34+00:00
1541857115828092931,@GabbyDarko So your insensitive government who never listened to the plight of the ordinary citizens but was aided by those old dying SC judges to pass the robbery E-Levy still don’t wanna accept that Ghanaians don’t want it but finding someone to Bly. You guys ain’t serious,2022-06-28 18:52:37+00:00
1541855429797580802,"So if you dey resist the E-Levy resist am as loud as you can. Louder that we have to force them to fall on the IMF programme. 

An IMF programme is like being told you are shit at managing things and being micromanaged but it does bring order to things like expenditure.",2022-06-28 18:45:55+00:00
1541854966436044801,@Manasseh_Azure I hope we can measure the worth of Ghanaians since we were told E-levy  will only affect the rich so now. Does it mean only handful of Ghanaians are rich? They were the same people teaching people how to avoid it by sending Ghc100 as many as u can.,2022-06-28 18:44:04+00:00
1541852728925851650,"The complaint that the E-Levy in its current form isn't yielding enough is going to result in either an increment in the percentage or inclusion of currently excluded exemptions or both. 

The IMF talk is the NPP gong beater's attempt at setting the egenda.",2022-06-28 18:35:11+00:00
1541847343837872128,"@fremaakua1 @Oyango27 True. This monkey has hair monkey akufo doesn’t. No resemblance at all.

I support you with 15pesewas of e-levy and 30 bullion cathedrals.",2022-06-28 18:13:47+00:00
1541846171085332481,@JoyNewsOnTV Reduce the e-levy charge and see traction,2022-06-28 18:09:07+00:00
1541844755675549697,"@GabbyDarko It's rather unfortunate that the ordinary Ghanaian wants all the goodies on Earth 🌎 but wouldn't want to pay tax. 
I suggest 0. 50% e-levy on foreign remittances and this will help generate enough revenue.",2022-06-28 18:03:30+00:00
1541843395727032320,@GabbyDarko One question you should also ask yourself is that? Why is it that Ghanaians don’t want to pay taxes? This government lacks accountability and the recklessness is too much. Frankly speaking I do as much as possible to avoid the e-levy,2022-06-28 17:58:06+00:00
1541841132161736707,"We called the national security out when you were chased in your place of work but gyimie nti or whatever reason you're still supporting the folly by the state instigated unprofessionalism by people paid from our collective taxes and that nuisance e-levy.
#AriseGhanaDemo",2022-06-28 17:49:06+00:00
1541840301383458816,@SBipembi That's what you think. So why should I pay E-levy?,2022-06-28 17:45:48+00:00
1541839117516001281,"just paid 1.70 e-levy, the thing pain me pass anything herh🤣

rn i pay 2.30 in total, dema last that",2022-06-28 17:41:06+00:00
1541838067937558530,"@Akosuah_T It’s a lie , The finance minister planned the E-levy but Ghanaians swerved them. Now they are complaining",2022-06-28 17:36:56+00:00
1541837895044157444,@apumavlogs211 the leaders demma daughters or sons nu maybe e-levy no dey affect them.. wat be fuel increase sef to their children? but we feel it.. we live it everyday... so if u be coward aa just dey ur corner and pray for those on the ground and stop telling me stories #AriseGhana,2022-06-28 17:36:14+00:00
1541836035222544385,@GabbyDarko You guys can't take responsibility for anything. Where in the world do people profess that they like paying tax? Mention one country in the world. E-levy is ill-conceived and ill-implemented. Stop blaming Ghanaians and look for ways to fix the mess you've created.,2022-06-28 17:28:51+00:00
1541835806645551104,You people steal wana money fini dey tell we sey the e-levy is not promising enough.,2022-06-28 17:27:56+00:00
